filename,track_id,track_name,artists,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
country.00097.wav,13N8tV6WHghe7DfKtSkUtT,Remember the Alamo,George Strait,25,271240,FALSE,0.586,0.438,10,-5.773,1,0.0244,0.565,0,0.264,0.29,112.833,country
country.00098.wav,7zEzVNodfP6MIclLneWWZp,Maria,George Strait,24,277293,FALSE,0.651,0.5,0,-7.064,1,0.0269,0.633,0.000401,0.166,0.29,119.02,country
country.00099.wav,5zABXdMnOiMwq2OPoQwceb,We Really Shouldn't Be Doing This,George Strait,32,143733,FALSE,0.684,0.814,6,-7.668,1,0.0307,0.331,0.00049,0.357,0.961,146.905,country
disco.00000.wav,0nlZjTPzW6S9JIESuGfImT,Lowdown,Boz Scaggs,64,315640,FALSE,0.662,0.788,11,-5.544,0,0.0635,0.0812,0.141,0.0351,0.929,116.499,disco
disco.00001.wav,7cv28LXcjAC3GsXbUvXKbX,I Will Survive,Gloria Gaynor,67,198066,FALSE,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,disco
disco.00002.wav,23iAlY8PmyHcwT14zLWrLO,Look Back Over Your Shoulder,Archie Bell & The Drells,2,540866,FALSE,0.791,0.824,9,-7.909,0,0.0478,0.0752,0,0.0563,0.911,114.57,disco
disco.00003.wav,4hd7xnsC99N4MRQ5ZtMFq4,Deputy of Love,Don Armando's 2nd Ave. Rhumba Band,28,485754,FALSE,0.817,0.866,10,-6.796,1,0.0592,0.144,7.80E-05,0.0684,0.922,125.64,disco
disco.00004.wav,0PmuubrIK97TfD5U39huVM,Run Back,Carl Douglas,13,203626,FALSE,0.652,0.747,1,-9.109,0,0.0528,0.056,0.00164,0.116,0.834,121.164,disco
disco.00005.wav,0PVgef4kvggErf7OS2oktc,Native New Yorker,Odyssey,45,259733,FALSE,0.539,0.921,1,-6.662,1,0.138,0.0385,0.000102,0.655,0.69,109.787,disco
disco.00006.wav,4HDPdTjWPMtrK9FjLE0zK2,Romeo & Juliet,Alec Costandinos,22,928353,FALSE,0.662,0.835,1,-8.438,0,0.0441,0.00287,0.403,0.122,0.936,125.461,disco
disco.00007.wav,32GjA33ux6BI59fDrw2eQT,"So Many Men, So Little Time",Miquel Brown,44,184426,FALSE,0.728,0.77,6,-7.703,0,0.0327,0.00795,0.0468,0.151,0.776,129.273,disco
disco.00008.wav,1gND1zOlYtYgXdhRmpIOGJ,Found a Cure,Ashford & Simpson,31,421040,FALSE,0.745,0.759,3,-6.69,0,0.0534,0.0548,0.0967,0.0848,0.862,123.598,disco
disco.00009.wav,7u7yVCZTZbTgBeZC0kmXfb,Get Up,Osibisa,2,319483,FALSE,0.691,0.73,10,-12.216,1,0.0398,0.287,0.0415,0.129,0.955,128.636,disco
disco.00010.wav,48ifRcXHbUjc1moUjJcwhx,Encore,Cheryl Lynn,45,319760,FALSE,0.703,0.84,1,-9.805,1,0.0485,0.0333,0.000396,0.997,0.88,108.763,disco
disco.00011.wav,2oKOQHKA2YXgAIvE0jLpMK,Can You Feel It,Billy Ocean,4,198112,FALSE,0.608,0.87,4,-10.109,0,0.0789,0.00232,0.000249,0.158,0.777,94.262,disco
disco.00012.wav,2R0zbd80CqwoB0ORDCqDoK,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,60,235933,FALSE,0.902,0.551,9,-6.267,0,0.0703,0.15,1.95E-06,0.0459,0.776,114.258,disco
disco.00013.wav,3BEI1pO6ftqM6HLR7CaKi2,Back Off Boogaloo,Donna Summer,3,192080,FALSE,0.494,0.769,6,-14.593,0,0.178,0.174,0.0019,0.126,0.73,179.54,disco
disco.00014.wav,5ubvP9oKmxLUVq506fgLhk,Stayin' Alive,Bee Gees,79,285373,FALSE,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,disco
disco.00015.wav,4NTSDu34al733aIuUWVJHo,Boogie Nights,Heatwave,57,303640,FALSE,0.629,0.615,11,-10.972,0,0.0433,0.169,7.23E-05,0.132,0.673,118.805,disco
disco.00016.wav,5W5FVsgGCe3T9nIMkiXqNo,Sing a Song,"Earth, Wind & Fire",58,203866,FALSE,0.774,0.698,9,-7.5,1,0.0481,0.157,0.00027,0.0684,0.969,122.325,disco
disco.00018.wav,2I88NEWpKrAPZuapXNV5G6,Sex,Sabrina,61,185617,FALSE,0.605,0.553,10,-10.845,0,0.101,0.274,0.0152,0.184,0.62,152.076,disco
disco.00020.wav,5vk9PL1tTyWrQY3TqRq2Rg,Patches,Clarence Carter,47,193826,FALSE,0.639,0.544,4,-12.843,1,0.141,0.617,0,0.479,0.793,80.844,disco
disco.00021.wav,610KAJY3DSokYTcPxj8C6V,Never Can Say Goodbye,Gloria Gaynor,0,179466,FALSE,0.611,0.882,7,-3.18,0,0.0281,0.000577,0.926,0.397,0.895,125.681,disco
disco.00022.wav,5E5Tkvq7601Xnqho1QHFs4,Ooh What a Life (Gerd Janson & Shan Edit),Gibson Brothers,29,478396,FALSE,0.62,0.946,11,-5.28,0,0.0527,0.00356,0.00324,0.707,0.936,119.998,disco
disco.00023.wav,0PcKOooAzrrkHTTjYm5EJy,Playboy,LaToya Jackson,0,257573,FALSE,0.734,0.909,8,-7.343,1,0.0474,0.137,1.15E-05,0.299,0.853,114.453,disco
disco.00024.wav,5vUH0zDjIdupO1hSQN8NFk,"Help, Get Me Some Help",Ottawan,32,234653,FALSE,0.773,0.974,6,-5.683,1,0.0469,0.149,1.33E-05,0.118,0.969,127.901,disco
disco.00025.wav,2O3JCRH7IvUUbzbxEvoVAi,High Energy,Evelyn Thomas,47,409600,FALSE,0.956,0.765,10,-12.772,0,0.0619,0.143,0.0461,0.25,0.711,124.252,disco
disco.00027.wav,7sZDbHZiuHEzS00vzCuhqS,Rapper's Delight,The Sugarhill Gang,54,427360,FALSE,0.9,0.845,11,-7.306,0,0.257,0.465,0,0.0724,0.914,111.187,disco
disco.00028.wav,7xzHv3J1plktAQzVGYDWlb,Better Do It Salsa,Gibson Brothers,8,398000,FALSE,0.667,0.913,7,-8.206,1,0.0343,0.00236,0.0542,0.142,0.85,122.19,disco
disco.00029.wav,5W6P2KAZYXPr3lOsivvNeS,Heartless,Evelyn Thomas,9,333200,FALSE,0.73,0.81,1,-9.467,0,0.0591,0.354,0,0.335,0.932,105.028,disco
disco.00030.wav,2dHX6BZVweicacwYILaSsD,Latin America,Gibson Brothers,12,405466,FALSE,0.661,0.969,11,-6.143,1,0.124,0.0273,0.000232,0.36,0.555,133.677,disco
disco.00031.wav,1DPxZZCpNJ0zbgrvVZ4Ni4,My Simple Heart,The Three Degrees,29,269200,FALSE,0.855,0.575,11,-13.391,0,0.029,0.0126,0.0014,0.211,0.925,108.635,disco
disco.00032.wav,3T5k6cDD2Cnxmhs42mWGqo,Saddle Up,David Christie,38,354293,FALSE,0.884,0.774,9,-4.179,0,0.0346,0.0539,0.00213,0.0981,0.904,110.651,disco
disco.00033.wav,6YOLCGOxiXr2yejYT17hTh,You Little Trustmaker,The Tymes,30,168040,FALSE,0.753,0.87,7,-10.007,0,0.0528,0.142,0,0.101,0.925,127.23,disco
disco.00034.wav,3Iv8K7cqNq93TjTNfSRw11,Reflections,Evelyn Thomas,1,231400,FALSE,0.545,0.782,2,-7.851,1,0.0342,0.425,0,0.0536,0.601,130.063,disco
disco.00035.wav,7qhwiyufW4TrovttmetUwr,Cuba,Gibson Brothers,43,453893,FALSE,0.679,0.862,10,-8.579,0,0.058,0.000592,0.133,0.134,0.886,121.142,disco
disco.00036.wav,1sWBCS70T7ihyD4brepug2,Reaching for the Best,The Exciters,0,233733,FALSE,0.772,0.912,0,-9.235,1,0.03,0.191,0.0929,0.149,0.968,135.795,disco
disco.00037.wav,0kfzWBs3VOMaI0T5yZ0T8W,Que Sera Mi Vida,Gibson Brothers,47,352533,FALSE,0.591,0.954,6,-6.492,1,0.046,0.000306,0.0031,0.0778,0.676,131.172,disco
disco.00038.wav,4L9sdN5l6PvW3EZyP6sY7j,I Am What I Am,Gloria Gaynor,51,207106,FALSE,0.644,0.619,5,-14.015,0,0.0376,0.0663,0.000494,0.107,0.679,119.616,disco
disco.00039.wav,05UOD6Y4NGV9yZLOFbO6FM,I Can't Leave You Alone,George McCrae,22,190813,FALSE,0.738,0.643,0,-10.299,1,0.028,0.194,0.00565,0.136,0.912,111.197,disco
disco.00040.wav,5D2s34aymsLV2Ei400lwOc,Stress (Remastered),David Christie,0,222500,FALSE,0.826,0.853,2,-5.297,0,0.0361,0.102,7.41E-06,0.182,0.932,138.067,disco
disco.00041.wav,3w0pyHgJJW9JN0cJxmi33Z,Always and Forever,Heatwave,53,377106,FALSE,0.333,0.156,2,-17.574,1,0.0335,0.286,2.32E-05,0.151,0.195,71.441,disco
disco.00042.wav,1K3V5YvqHjWLiQUQRKJdqj,I Wanna Dance Wit'choo,Disco-Tex & His Sex-O-Lettes,15,302480,FALSE,0.603,0.811,7,-9.868,1,0.0475,0.354,0,0.759,0.643,106.31,disco
disco.00043.wav,2x6R84co7Bqniso1Nzm82z,Satisfaction Guaranteed,Harold Melvin & The Blue Notes,33,210186,FALSE,0.724,0.853,9,-4.951,0,0.139,0.0761,0,0.193,0.736,126.462,disco
disco.00044.wav,5xQr5TxQ77siaKfuyiJbT0,Hands Up,Ottawan,64,208573,FALSE,0.888,0.876,8,-4.249,1,0.0425,0.61,3.25E-05,0.375,0.992,123.291,disco
disco.00045.wav,7KkdYJqxvq4ZFq9gvFy06v,D.I.S.C.O.,Ottawan,59,196506,FALSE,0.714,0.867,7,-6.295,0,0.0569,0.11,8.98E-05,0.325,0.872,122.915,disco
disco.00046.wav,2zMJN9JvDlvGP4jB03l1Bz,Hot Stuff,Donna Summer,66,314760,FALSE,0.823,0.743,0,-13.98,1,0.0316,0.00559,0.0306,0.0707,0.966,120.471,disco
disco.00047.wav,1wSPm3y4Lk6ABkVxCmwkZx,No More Tears (Enough Is Enough) [feat. Donna Summer],Barbra Streisand,46,282493,FALSE,0.634,0.644,2,-8.234,0,0.0838,0.51,7.09E-05,0.32,0.286,135.24,disco
disco.00048.wav,40NRm1ZLvZpUSCUXAGGZ8J,Kung Fu Fighting,Carl Douglas,66,197693,FALSE,0.598,0.673,2,-10.431,1,0.0693,0.0422,6.90E-05,0.289,0.59,102.034,disco
disco.00049.wav,37d8O4cIq36tssCoJnhJxg,Boogie Shoes,KC and the Sunshine Band,62,132040,FALSE,0.931,0.801,4,-10.725,1,0.0548,0.496,0.379,0.0563,0.971,119.533,disco
disco.00050.wav,1qiQduM84A0VeH8Y2uAbqi,That's the Way (I Like It),KC and the Sunshine Band,62,185106,FALSE,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,disco
disco.00051.wav,1qiQduM84A0VeH8Y2uAbqi,That's the Way (I Like It),KC and the Sunshine Band,62,185106,FALSE,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,disco
disco.00052.wav,6jV3XfTAP1S3SMChxJ2kJh,In the Navy,Village People,38,225840,FALSE,0.759,0.889,7,-10.592,0,0.0502,0.125,0,0.041,0.886,126.201,disco
disco.00053.wav,6120uJUyg6QDzaAJUosTx5,Knock On Wood,Amii Stewart,55,250520,FALSE,0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23E-05,0.0683,0.914,140.791,disco
disco.00054.wav,7ooheiWgbyNtGOBTPbjNoq,I Want Your Love,Chic,56,413586,FALSE,0.699,0.604,9,-13.404,0,0.0359,0.0185,0.073,0.0868,0.96,114.226,disco
disco.00055.wav,7bET0DUAs59D6BsbdTqXuw,Disco Inferno,The Trammps,61,218026,FALSE,0.802,0.85,5,-6.342,1,0.0413,0.126,0.00104,0.113,0.923,128.007,disco
disco.00056.wav,0Eq4BMgsdV6DkLSJfX8eBt,Fantasy,"Earth, Wind & Fire",67,226213,FALSE,0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018,disco
disco.00057.wav,0MfjH6DpyGrBQZoaWIsv4G,Auld Lang Syne,Boney M.,23,154600,FALSE,0.748,0.585,8,-11.245,1,0.0302,0.508,0,0.479,0.904,118.236,disco
disco.00058.wav,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire",75,288293,FALSE,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,disco
disco.00059.wav,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",76,339320,FALSE,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17E-05,0.126,0.9,125.035,disco
disco.00060.wav,7bET0DUAs59D6BsbdTqXuw,Disco Inferno,The Trammps,61,218026,FALSE,0.802,0.85,5,-6.342,1,0.0413,0.126,0.00104,0.113,0.923,128.007,disco
disco.00061.wav,7GK2KVYH8FrTC9zehmjVMd,Ring My Bell,Anita Ward,60,491933,FALSE,0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,disco
disco.00062.wav,3HOgUlwPDsh0kEFnbr5EL5,Dance With Me,Peter Brown,38,319226,FALSE,0.912,0.42,10,-14.798,1,0.0507,0.117,0.000717,0.0424,0.9,108.53,disco
disco.00063.wav,3n43heRwzg7OSXo4dW5oAj,Disco Megamix (130 BPM),Boney M. 2000,45,385066,FALSE,0.79,0.973,0,-7.154,1,0.0331,0.00467,0.315,0.346,0.869,130.532,disco
disco.00064.wav,0B5kY9i9bmP7554oU4jRoO,Funkytown,"Lipps, Inc.",72,245413,TRUE,0.907,0.564,0,-9.29,1,0.0568,0.000928,0.65,0.108,0.229,122.632,disco
disco.00065.wav,6KlnQC66NiJTdO88aL62SF,Shame,"Evelyn ""Champagne"" King",48,392800,FALSE,0.714,0.665,11,-10.948,0,0.0381,0.00588,0.131,0.0655,0.805,133.805,disco
disco.00066.wav,5o89Bf80t8ko3uNXJkYoVs,Shake Your Groove Thing,Peaches & Herb,60,346133,FALSE,0.863,0.726,9,-6.649,1,0.0494,0.415,0.0299,0.0735,0.93,132.574,disco
disco.00067.wav,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,82,230400,FALSE,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,disco
disco.00068.wav,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,ABBA,74,243933,FALSE,0.684,0.675,11,-8.123,1,0.0257,0.163,0,0.242,0.924,107.064,disco
disco.00069.wav,3Is0Nnz59rzbNZE491URlY,"(Shake, Shake, Shake) Shake Your Booty",KC and the Sunshine Band,56,186906,FALSE,0.649,0.825,10,-12.243,0,0.0335,0.00606,0.154,0.104,0.961,112.124,disco
disco.00070.wav,1qiQduM84A0VeH8Y2uAbqi,That's the Way (I Like It),KC and the Sunshine Band,62,185106,FALSE,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,disco
disco.00071.wav,2qVZpGu1v98tvUAutqyAfJ,Get Down Tonight,KC and the Sunshine Band,53,317160,FALSE,0.671,0.776,10,-11.414,1,0.0282,0.137,0.00649,0.394,0.92,112.629,disco
disco.00072.wav,2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,ABBA,77,213266,FALSE,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,disco
disco.00074.wav,2qVZpGu1v98tvUAutqyAfJ,Get Down Tonight,KC and the Sunshine Band,53,317160,FALSE,0.671,0.776,10,-11.414,1,0.0282,0.137,0.00649,0.394,0.92,112.629,disco
disco.00075.wav,22kv2NoeaD7qhTgShfZjIv,Macho Man,Village People,49,314800,FALSE,0.745,0.593,5,-12.33,1,0.0439,0.0523,0,0.582,0.888,132.897,disco
disco.00076.wav,6oFeuJXEyhQEH5MAzbxrC9,Thank God It's Friday (Single Version),Love & Kisses,21,201866,FALSE,0.661,0.667,0,-15.021,0,0.0804,0.00167,2.61E-05,0.345,0.792,126.769,disco
disco.00077.wav,3ad1MVf3CUFCWW1EyMc9kk,Heaven Must Be Missing An Angel,Tavares,50,394133,FALSE,0.612,0.749,9,-9.209,0,0.0345,0.00716,0,0.393,0.969,116.791,disco
disco.00078.wav,0YDiwVGerOBAm0K5GCqNl6,I Am What I Am (2014 Club Version),Gloria Gaynor,41,353629,FALSE,0.679,0.807,9,-8.067,0,0.0889,0.00122,0.000606,0.138,0.577,128.315,disco
disco.00079.wav,6TAPLLhXakOTRIHpxUZjyx,"Love Is Just the Game (John ""Jelly Bean"" Benitez Mix)",Peter Brown,28,419120,FALSE,0.723,0.699,10,-11.576,0,0.0434,0.0146,0.022,0.348,0.901,121.223,disco
disco.00080.wav,6plBWdwyCc2ejhkTPCch6D,Dazzle You,Dazzle,7,283185,FALSE,0.652,0.803,10,-8.605,0,0.0356,0.108,0.00132,0.189,0.962,97.577,disco
disco.00082.wav,4aVowfVhlyNUgHYqXbK8Ev,Disco Nights (Rock Freak),G.Q.,40,354906,FALSE,0.798,0.528,5,-12.228,0,0.0531,0.0116,0.00379,0.0446,0.898,122.61,disco
disco.00083.wav,5gQ3nMRR1eph1wZJpoQweg,Disco Duck (Pt. 1 Vocal),Rick Dees And His Cast Of Idiots,31,198420,FALSE,0.81,0.448,4,-15.137,1,0.0693,0.132,0.000926,0.063,0.968,117.04,disco
disco.00085.wav,03xLfJFy99mdr7qhmQNVgB,Wordy Rappinghood,Tom Tom Club,34,387173,FALSE,0.85,0.527,4,-14.764,0,0.0784,0.0461,0.481,0.454,0.957,122.032,disco
disco.00086.wav,6c0G8K6G2LlIfJTsRLJjfs,I Love the Nightlife (Disco 'Round),Alicia Bridges,51,187973,FALSE,0.693,0.708,0,-7.816,1,0.031,0.309,0.00305,0.0857,0.949,125.315,disco
disco.00087.wav,5niTFUJECbNZ0I2iLpot75,He's My Man,The Supremes,18,297186,FALSE,0.519,0.815,1,-7.475,1,0.0533,0.314,0.00016,0.0712,0.842,108.546,disco
disco.00089.wav,7bET0DUAs59D6BsbdTqXuw,Disco Inferno,The Trammps,61,218026,FALSE,0.802,0.85,5,-6.342,1,0.0413,0.126,0.00104,0.113,0.923,128.007,disco
disco.00090.wav,60vgQUQ0UyEJ8dI1vNZPM0,Fire Island,Village People,9,316600,FALSE,0.69,0.751,5,-12.156,1,0.0329,0.00197,0,0.108,0.925,128.635,disco
disco.00091.wav,4Wr14AISsCuBGdkA6rids4,Fly Robin Fly,Silver Convention,49,230920,FALSE,0.826,0.406,0,-14.153,0,0.0317,0.00719,0.731,0.0725,0.939,100.278,disco
disco.00092.wav,4v2rkl1mC3zVAz0nXMx9r4,Heart of Glass,Blondie,63,229423,FALSE,0.77,0.654,4,-6.108,1,0.0361,0.0539,0.00047,0.0819,0.685,114.82,disco
disco.00094.wav,01w9XPwMIXAcyzQ6o9oaNM,Why? (12'' Version) [2008 Remastered Version],Bronski Beat,29,378866,FALSE,0.648,0.756,0,-14.663,0,0.0476,0.153,0.46,0.574,0.604,138.355,disco
disco.00095.wav,1ibRqifchaAfeNdQGpbRVW,Bad Girls,Donna Summer,61,295106,FALSE,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,disco
disco.00096.wav,2RvoIv22fdI9Uhife5zdDl,"Shame, Shame, Shame",Shirley & Company,36,245786,FALSE,0.734,0.743,7,-8.085,1,0.161,0.252,0.0362,0.15,0.767,101.609,disco
disco.00097.wav,2Dd91JY6wOvimfqN71M5a9,Do You Wanna Funk?,Patrick Cowley,37,263026,FALSE,0.803,0.633,6,-5.963,1,0.0359,0.0195,0.00011,0.4,0.625,130.435,disco
disco.00098.wav,5jkFvD4UJrmdoezzT1FRoP,Rasputin,Boney M.,64,351573,FALSE,0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,disco
disco.00099.wav,5jkFvD4UJrmdoezzT1FRoP,Rasputin,Boney M.,64,351573,FALSE,0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,disco
hiphop.00001.wav,3glqlA5qY3bbo8UaUDGPnw,"Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)",Wu-Tang Clan,64,338186,TRUE,0.739,0.639,2,-6.959,1,0.358,0.000918,2.74E-05,0.352,0.323,91.121,hiphop
hiphop.00002.wav,4hOq0WCZgv1I3okksD4bag,Buddy,De La Soul,50,272035,FALSE,0.879,0.703,10,-6.958,0,0.317,0.709,0.00133,0.196,0.661,99.282,hiphop
hiphop.00003.wav,3alpZ4A3wcqNw3VReg2c2W,Friday,Ice Cube,59,228920,TRUE,0.698,0.703,11,-6.095,1,0.0504,0.0736,2.69E-06,0.305,0.662,186.139,hiphop
hiphop.00004.wav,6Epbp3MOBM6UnFHyJokEAI,All Good,De La Soul,43,299008,FALSE,0.875,0.598,2,-5.481,1,0.253,0.0127,2.30E-06,0.021,0.793,96.863,hiphop
hiphop.00005.wav,1auX4gkGe7hbrOH0BXdpV4,Firestarter,The Prodigy,51,279800,FALSE,0.545,0.948,11,-5.098,1,0.0779,0.00335,0.364,0.226,0.355,141.507,hiphop
hiphop.00006.wav,4NTn0Yo8hTGW5tbBANBzfh,You Can Do It,"Ice Cube, Mack 10 & Ms. Toi",62,259088,TRUE,0.947,0.853,1,-4.489,0,0.164,0.000931,0,0.0502,0.887,99.887,hiphop
hiphop.00007.wav,2tNmhDlMbwQZLxQtWMt2EU,"Gravel Pit (feat. RZA, Method Man, Ghostface Killah, Raekwon & U-God)",Wu-Tang Clan,59,253466,TRUE,0.787,0.72,7,-7.569,1,0.313,0.223,0,0.633,0.521,121.003,hiphop
hiphop.00008.wav,3vull6iBmoDFACC8TRVabm,Slow and Low,Beastie Boys,44,218066,FALSE,0.665,0.615,4,-9.245,0,0.395,0.0406,0,0.92,0.692,168.76,hiphop
hiphop.00009.wav,2qq0RYYIuQxXcOxQKN0drC,Shake Your Rump,Beastie Boys,55,198253,FALSE,0.888,0.699,1,-10.425,1,0.164,0.0159,0.000306,0.111,0.697,103.066,hiphop
hiphop.00010.wav,40IeRufLQe3vruKtqYBM4m,Skills to Pay the Bills,Beastie Boys,33,194186,TRUE,0.719,0.928,1,-9.261,1,0.0526,0.0101,0.665,0.347,0.707,95.955,hiphop
hiphop.00011.wav,18tgx070tbAM4TKxEwzWaG,Root Down,Beastie Boys,51,212093,TRUE,0.838,0.921,0,-7.588,1,0.0868,0.319,3.27E-06,0.399,0.887,100.003,hiphop
hiphop.00012.wav,21REQ1bCUWphT2QK3bLWYQ,Sure Shot,Beastie Boys,60,199666,TRUE,0.692,0.799,1,-7.924,1,0.164,0.388,0,0.301,0.549,97.978,hiphop
hiphop.00013.wav,68dzQnqoBBgydfmd5yJDaT,Body Movin' (Fatboy Slim Remix),Beastie Boys,41,248506,FALSE,0.653,0.964,6,-4.026,1,0.106,0.0323,0,0.148,0.696,101.79,hiphop
hiphop.00014.wav,5NLuC70kZQv8q34QyQa1DP,Fight for Your Right,Beastie Boys,70,208653,FALSE,0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,hiphop
hiphop.00015.wav,0UaaJFIosWfcGxeArRxDMV,Bodhisattva Vow,Beastie Boys,34,188333,TRUE,0.711,0.913,0,-9.152,1,0.0781,0.0427,0.00202,0.104,0.423,98.967,hiphop
hiphop.00016.wav,47VwQ3IrLmlhteJC9ZYzsR,Alive,Beastie Boys,34,228866,FALSE,0.917,0.782,0,-7.243,1,0.356,0.18,0.000927,0.0686,0.652,100.961,hiphop
hiphop.00017.wav,2qqCS8wH4FNtgH7kVmF8Ub,Jimmy James (Remastered),Beastie Boys,46,194421,FALSE,0.749,0.852,0,-9.983,1,0.0735,0.268,0.0127,0.52,0.677,98,hiphop
hiphop.00018.wav,6nGUcW4caAW7Wx5oAcSIJZ,Three MC's and One DJ,Beastie Boys,39,170360,TRUE,0.642,0.743,1,-6.784,1,0.444,0.532,0,0.133,0.685,94.3,hiphop
hiphop.00019.wav,2GOcde6C8b4jH17cYgKzlp,Shadrach,Beastie Boys,41,248128,FALSE,0.887,0.711,11,-11.716,1,0.226,0.0528,0.000709,0.0863,0.803,100.636,hiphop
hiphop.00020.wav,2tY1gxCKslfXLFpFofYmJQ,Brass Monkey,Beastie Boys,64,157440,FALSE,0.914,0.586,6,-8.435,0,0.33,0.00203,1.58E-06,0.0992,0.655,116.371,hiphop
hiphop.00021.wav,768OCrh7ftAg2IjQXtv38J,The Negotiation Limerick File,Beastie Boys,34,166186,FALSE,0.704,0.895,1,-5.428,1,0.234,0.0577,0,0.377,0.35,100.939,hiphop
hiphop.00022.wav,6aaPceG6TnixvAZQ1wBMdp,Get It Together,Beastie Boys,54,245626,TRUE,0.854,0.649,11,-7.997,1,0.326,0.281,0,0.106,0.734,101.02,hiphop
hiphop.00023.wav,0HiubqhlD4iuegPFy88CNK,Remote Control,Beastie Boys,46,178800,FALSE,0.614,0.961,5,-5.844,0,0.0601,0.331,0.00482,0.345,0.551,93.948,hiphop
hiphop.00025.wav,5fpizYGbi5IQoEraj6FP0R,Intergalactic,Beastie Boys,68,231493,FALSE,0.734,0.864,2,-6.119,1,0.303,0.022,9.85E-06,0.246,0.47,105.932,hiphop
hiphop.00027.wav,3SEJLNUEqmMwzZKxMpSSHS,One Two,The Ambassador,15,253213,FALSE,0.736,0.691,11,-8.248,0,0.352,0.0217,0,0.248,0.554,91.008,hiphop
hiphop.00029.wav,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,Aaliyah,66,284640,FALSE,0.794,0.662,6,-4.913,0,0.249,0.0789,0,0.0937,0.683,93.053,hiphop
hiphop.00031.wav,635PqgECfFbL0MNLogX7Yv,Most Girls,P!nk,55,298960,FALSE,0.742,0.732,2,-6.046,0,0.0311,0.0424,0.00446,0.101,0.694,97.922,hiphop
hiphop.00032.wav,4hOq0WCZgv1I3okksD4bag,Buddy,De La Soul,50,272035,FALSE,0.879,0.703,10,-6.958,0,0.317,0.709,0.00133,0.196,0.661,99.282,hiphop
hiphop.00036.wav,2tY1gxCKslfXLFpFofYmJQ,Brass Monkey,Beastie Boys,64,157440,FALSE,0.914,0.586,6,-8.435,0,0.33,0.00203,1.58E-06,0.0992,0.655,116.371,hiphop
hiphop.00037.wav,5jZfGxZDayFA1HzYmyOG3a,Bounce With Me (Edited Album Version)[feat. XSCAPE],Bow Wow,38,175893,FALSE,0.852,0.75,8,-5.153,1,0.168,0.434,0,0.265,0.934,72.016,hiphop
hiphop.00038.wav,4DLVB91nzswc4wD7EchmXs,California Love [Remix],2Pac,54,385880,FALSE,0.635,0.844,5,-4.2,1,0.0741,0.00671,0,0.487,0.649,91.652,hiphop
hiphop.00039.wav,6ioEEcJzOpLyIO6Dgn1RYS,"Every Ghetto, Every City",Lauryn Hill,49,314706,FALSE,0.613,0.61,5,-7.416,1,0.364,0.339,0,0.0856,0.498,94.957,hiphop
hiphop.00040.wav,2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,Lauryn Hill,71,326533,FALSE,0.593,0.619,3,-9.003,0,0.0976,0.118,0,0.484,0.668,80.02,hiphop
hiphop.00041.wav,4VludUaLfcvmzd4uJKmYAX,"Dog Sh*t (feat. Ol' Dirty Bastard, RZA & Method Man)",Wu-Tang Clan,15,214866,FALSE,0.715,0.589,2,-6.423,1,0.279,0.235,0,0.839,0.781,92.014,hiphop
